0.17682225,0.645456328,1
0.824472466,0.842425191,2
0.242548543,0.073304816,0
0.444722729,0.231459928,1
0.900801307,0.561009268,2
0.621405269,0.295639172,1
0.219173409,0.555698692,1
0.596747481,0.76293671,2
0.654422396,0.944182665,2
0.791503514,0.251195303,2
0.621991901,0.778933497,2
0.203056784,0.607212554,1
0.316549806,0.255092021,0
0.076976509,0.307223017,0
0.800292336,0.208466213,2
0.391437897,0.641977269,1
0.38835901,0.471595372,1
0.500604895,0.648577259,1
0.999228627,0.654153853,2
0.165561897,0.820991159,2
0.951632816,0.322292542,2
0.4188725,0.125661103,1
0.964654541,0.670534614,2
0.717780314,0.989070214,2
0.558126431,0.834221105,2
0.468119869,0.513948408,1
0.845930164,0.071274335,2
0.313964827,0.543793658,1
0.461606897,0.749209467,2
0.548625914,0.594397853,1
0.795786447,0.727153057,2
0.058695994,0.19155211,0
0.165020529,0.075472141,0
0.975329049,0.506615077,2
0.100151087,0.44709333,1
0.906016251,0.721358326,2
0.308378857,0.106764363,0
0.186103983,0.140888613,0
0.793525141,0.14273603,2
0.215353756,0.739122158,2
0.882830204,0.622670006,2
0.042879627,0.518307003,1
0.656209124,0.702039539,2
0.257815362,0.79096545,2
0.394373836,0.418701301,1
0.022574508,0.168965557,0
0.647986964,0.775421204,2
0.531573737,0.813601015,2
0.509931189,0.430047386,1
0.327608733,0.141281863,0
0.23560614,0.979725301,2
0.406039485,0.970307869,2
0.912097066,0.437937879,2
0.980099148,0.161872864,2
0.718743095,0.432141098,2
0.167235623,0.288148479,0
0.055261338,0.841310579,2
0.930251739,0.440874414,2
0.81128354,0.356526454,2
0.08989645,0.199175169,0
0.050386762,0.491689564,1
0.535544973,0.34676958,1
0.093342562,0.453995609,1
0.208897733,0.257416955,0
0.324356098,0.262762522,0
0.458652485,0.211171797,1
0.485209871,0.274837499,1
0.726238991,0.777562157,2
0.825762185,0.342638164,2
0.618957497,0.54528395,1
0.421486461,0.971168363,2
0.445270473,0.455543306,1
0.155249091,0.386318646,1
0.513377035,0.434852379,1
0.979085071,0.837887672,2
0.602277441,0.537039317,1
0.250110864,0.850431549,2
0.327764794,0.274936544,0
0.85164966,0.583016696,2
0.183587243,0.032072682,0
0.34209338,0.488022276,1
0.319352248,0.11026301,0
0.737135058,0.333702855,2
0.500845973,0.334562459,1
0.097758276,0.453226446,1
0.78899159,0.402672339,2
0.217921084,0.546772344,1
0.782440977,0.408641844,2
0.775399405,0.446077833,2
0.063142349,0.445789084,1
0.254805199,0.639195593,1
0.963568833,0.390602433,2
0.705831764,0.429097725,2
0.819763179,0.370002269,2
0.364792293,0.158013463,1
0.723382956,0.594343777,2
0.900189096,0.948642148,2
0.326838448,0.007488532,0
0.014343776,0.306777914,0
0.656257521,0.969845207,2
0.051297217,0.208621982,0
0.138432671,0.894848726,2
0.120460731,0.536724995,1
0.847032236,0.114584229,2
0.426525295,0.192459725,1
0.458717236,0.999568502,2
0.582052706,0.749482558,2
0.849166835,0.719668427,2
0.245955826,0.246336301,0
0.550417506,0.038938785,1
0.778051524,0.930885832,2
0.52657201,0.340930376,1
0.522439844,0.148653238,1
0.853534226,0.163315879,2
0.130026991,0.776753665,2
0.611292914,0.824377612,2
0.760833748,0.081348662,2
0.245411222,0.050781054,0
0.347013878,0.326782607,1
0.938489512,0.65934356,2
0.726430422,0.410864439,2
0.667113431,0.781034523,2
0.563373804,0.828532244,2
0.862109575,0.266202122,2
0.059172339,0.697964371,2
0.287931279,0.289258525,0
0.552818295,0.570258561,1
0.829477743,0.332428423,2
0.430703043,0.58777557,1
0.816978428,0.980024198,2
0.193741037,0.750841039,2
0.408332746,0.3142193,1
0.612344885,0.008400054,1
0.490419562,0.17914278,1
0.449770115,0.088084626,1
0.506200923,0.198693258,1
0.290085416,0.552611,1
0.672787578,0.139989862,2
0.86286526,0.1225223,2
0.211952556,0.456086627,1
0.25755291,0.929390018,2
0.137482835,0.523396006,1
0.218472505,0.732830096,2
0.666888797,0.595866473,1
0.686485452,0.237786736,2
0.823622822,0.057529582,2
0.25457424,0.906672948,2
0.288673113,0.711166973,2
0.680124802,0.174027262,2
0.863577933,0.801132333,2
0.219818342,0.192095509,0
0.1140999,0.18545734,0
0.609422424,0.966206303,2
0.315813831,0.137056206,0
0.472086933,0.756560044,2
0.961930348,0.484711197,2
0.147677452,0.817122997,2
0.656142802,0.615247578,1
0.351796477,0.243815845,1
0.931600988,0.124336251,2
0.871582209,0.578093853,2
0.061288859,0.116971575,0
0.910890187,0.447908431,2
0.507920947,0.48075037,1
0.945707043,0.312602842,2
0.194164291,0.110686439,0
0.548024104,0.805861681,2
0.551499533,0.552221105,1
0.763657778,0.677059573,2
0.808719281,0.175552269,2
0.247307696,0.385601882,1
0.923690501,0.128965669,2
0.983238788,0.642319712,2
0.806307678,0.93580149,2
0.395170658,0.190493636,1
0.811754401,0.217886244,2
0.934422763,0.744018049,2
0.818489407,0.173414289,2
0.934467412,0.950461972,2
0.70678221,0.583663693,2
0.157285033,0.899894523,2
0.618932526,0.175761333,1
0.625795716,0.490335474,1
0.063337565,0.176706179,0
0.512648566,0.551287549,1
0.630735322,0.93810478,2
0.752055459,0.444725366,2
0.361765018,0.019837444,1
0.015150093,0.701478861,2
0.388617664,0.244512061,1
0.714002921,0.910614782,2
0.096988862,0.896577502,2
0.255227049,0.081302445,0
0.305040375,0.802038611,2
0.221182933,0.649323744,1
0.504070649,0.69369526,2
0.774869361,0.82084973,2
0.075070119,0.647342076,1
0.918089036,0.133511458,2
0.418297062,0.888008682,2
0.007953416,0.480742184,1
0.915943599,0.937270751,2
0.476888758,0.310169748,1
0.022273277,0.290826651,0
0.846253762,0.079944835,2
0.945463473,0.23114164,2
0.774645045,0.823681786,2
0.809536685,0.187816971,2
0.958474502,0.012001237,2
0.0754736,0.592886113,1
0.711782041,0.774043145,2
0.499925187,0.120062338,1
0.82826822,0.830316629,2
0.13176835,0.891358263,2
0.118527307,0.837293618,2
0.141309691,0.732158663,2
0.998340009,0.120123692,2
0.125521152,0.385084196,1
0.907191813,0.997192486,2
0.304184001,0.662794975,1
0.772451809,0.40281932,2
0.270435185,0.206340682,0
0.866767357,0.388765862,2
0.295325333,0.508922499,1
0.477749174,0.33659811,1
0.90538301,0.511775351,2
0.741840431,0.725647242,2
0.221607188,0.691557036,2
0.071559172,0.648961606,1
0.919045646,0.367262253,2
0.750913553,0.219043535,2
0.305647512,0.597853962,1
0.179530931,0.797800551,2
0.384131681,0.484381055,1
0.37436212,0.346541053,1
0.262879614,0.41114573,1
0.884296368,0.781338512,2
0.792712604,0.607006373,2
0.786345351,0.400689366,2
0.661591286,0.619909919,1
0.571216224,0.390400292,1
0.209432232,0.496116799,1
0.429888371,0.174761116,1
0.492995993,0.815911727,2
0.402243694,0.451813476,1
0.404577461,0.190593502,1
0.596493327,0.716702635,2
0.239003936,0.74219982,2
0.019099109,0.962379034,2
0.153128994,0.501158214,1
0.104552332,0.439118036,1
0.308781573,0.997620281,2
0.821905943,6.90093E-05,2
0.652150799,0.109474035,1
0.191964939,0.590477743,1
0.431653138,0.100893208,1
0.990216409,0.012512818,2
0.139341786,0.260160183,0
0.129258706,0.930359702,2
0.635048422,0.68951227,2
0.685377864,0.482024628,2
0.828758192,0.322093815,2
0.196540829,0.183927628,0
0.10367794,0.939036121,2
0.717967328,0.586062166,2
0.27942192,0.421857719,1
0.914436882,0.25953181,2
0.102192891,0.600926707,1
0.403599869,0.345660576,1
0.981839011,0.646500558,2
0.331270992,0.935157756,2
0.068668983,0.008046178,0
0.086988694,0.707039778,2
0.869524603,0.528962267,2
0.477738313,0.807360391,2
0.375567397,0.66291581,1
0.919729767,0.515036187,2
0.730115076,0.640026818,2
0.840246777,0.102888958,2
0.831446573,0.946997514,2
0.053233973,0.675326448,2
0.90929559,0.199354262,2
0.866394982,0.80820556,2
0.286285734,0.307030211,0
0.863758377,0.33262371,2
0.838672728,0.168340832,2
0.98987792,0.955822311,2
0.118111123,0.380701163,1
0.089240406,0.364164867,1
0.908136038,0.843540727,2
0.456668268,0.893336986,2
0.551879699,0.779601913,2
0.699359176,0.114841591,2
0.696608353,0.903264119,2
0.484560994,0.754048356,2
0.455379146,0.36340331,1
0.460359665,0.357472586,1
0.697430987,0.854758746,2
0.968004208,0.633704685,2
0.6086787,0.474542941,1
0.961368872,0.974290652,2
0.3692921,0.265745283,1
0.462971351,0.208014391,1
0.193364217,0.328235786,0
0.919994481,0.205401767,2
0.204184629,0.220293112,0
0.757487278,0.689419157,2
0.17094176,0.510309745,1
0.844301064,0.701720308,2
0.642509643,0.373119285,1
0.181866363,0.579056062,1
0.948232767,0.788259729,2
0.526636628,0.814539898,2
0.272424785,0.820622294,2
0.531980999,0.337190805,1
0.34246852,0.138422328,1
0.820084742,0.44443878,2
0.654514664,0.083673686,1
0.570468757,0.47847605,1
0.058367844,0.537258455,1
0.035689544,0.426906979,1
0.491169433,0.164374834,1
0.387506105,0.667715733,1
0.514336888,0.244790542,1
0.061016273,0.681771739,2
0.115277957,0.49048621,1
0.349116726,0.591852516,1
0.67042839,0.56538576,2
0.72441913,0.331947726,2
0.258825614,0.189969817,0
0.062118108,0.819495173,2
0.162062895,0.999369306,2
0.277156634,0.619174386,1
0.697472936,0.598469779,2
0.844813053,0.978752036,2
